iso_code+A75300,continent,location,date,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
BHS,North America,Bahamas,12/18/2020,396914,7733,8,15.714,164,0,0.143,19482.81,20.155,39.591,413.188,0,0.36,0.99,,,,,,,,
BHS,North America,Bahamas,12/19/2020,396914,7733,0,12.143,164,0,0.143,19482.81,0,30.593,413.188,0,0.36,0.99,,,,,,,,
BHS,North America,Bahamas,12/20/2020,396914,7746,13,12.429,164,0,0.143,19515.563,32.753,31.313,413.188,0,0.36,0.99,,,,,,,,
BHS,North America,Bahamas,12/21/2020,396914,7765,19,13,164,0,0.143,19563.432,47.869,32.753,413.188,0,0.36,1,,,,,,,,
BHS,North America,Bahamas,12/22/2020,396914,7772,7,10.571,169,5,0.714,19581.068,17.636,26.634,425.785,12.597,1.8,1,,,,,,,,
BHS,North America,Bahamas,12/23/2020,396914,7788,16,10.571,169,0,0.714,19621.379,40.311,26.634,425.785,0,1.8,1,,,,,,,,
BHS,North America,Bahamas,12/24/2020,396914,7788,0,9,169,0,0.714,19621.379,0,22.675,425.785,0,1.8,1.01,,,,,,,,
BHS,North America,Bahamas,12/25/2020,396914,7788,0,7.857,169,0,0.714,19621.379,0,19.796,425.785,0,1.8,1.02,,,,,,,,
BHS,North America,Bahamas,12/26/2020,396914,7788,0,7.857,169,0,0.714,19621.379,0,19.796,425.785,0,1.8,1.03,,,,,,,,
BHS,North America,Bahamas,12/27/2020,396914,7834,46,12.571,170,1,0.857,19737.273,115.894,31.673,428.304,2.519,2.16,1.05,,,,,,,,
BHS,North America,Bahamas,12/28/2020,396914,7834,0,9.857,170,0,0.857,19737.273,0,24.834,428.304,0,2.16,1.05,,,,,,,,
BHS,North America,Bahamas,12/29/2020,396914,7846,12,10.571,170,0,0.143,19767.506,30.233,26.634,428.304,0,0.36,1.04,,,,,,,,
BHS,North America,Bahamas,12/30/2020,396914,7857,11,9.857,170,0,0.143,19795.22,27.714,24.834,428.304,0,0.36,1.05,,,,,,,,
BHS,North America,Bahamas,12/31/2020,396914,7871,14,11.857,170,0,0.143,19830.492,35.272,29.873,428.304,0,0.36,1.05,,,,,,,,
BHS,North America,Bahamas,1/1/2021,396914,7887,16,14.143,171,1,0.286,19870.803,40.311,35.632,430.824,2.519,0.72,1.05,,,,,,,,
BHS,North America,Bahamas,1/2/2021,396914,7887,0,14.143,171,0,0.286,19870.803,0,35.632,430.824,0,0.72,1.05,,,,,,,,
BHS,North America,Bahamas,1/3/2021,396914,7914,27,11.429,175,4,0.714,19938.828,68.025,28.794,440.902,10.078,1.8,1.05,,,,,,,,
BHS,North America,Bahamas,1/4/2021,396914,7924,10,12.857,175,0,0.714,19964.022,25.194,32.393,440.902,0,1.8,1.04,,,,,,,,
BHS,North America,Bahamas,1/5/2021,396914,7928,4,11.714,175,0,0.714,19974.1,10.078,29.513,440.902,0,1.8,1.04,,,,,,,,
BHS,North America,Bahamas,1/6/2021,396914,7945,17,12.571,175,0,0.714,20016.931,42.83,31.673,440.902,0,1.8,1.04,,,,,,,,
BHS,North America,Bahamas,1/7/2021,396914,7959,14,12.571,175,0,0.714,20052.203,35.272,31.673,440.902,0,1.8,1.04,,,,,,,,
BHS,North America,Bahamas,1/8/2021,396914,7969,10,11.714,175,0,0.571,20077.397,25.194,29.513,440.902,0,1.44,1.04,,,,,,,,
BHS,North America,Bahamas,1/9/2021,396914,7969,0,11.714,175,0,0.571,20077.397,0,29.513,440.902,0,1.44,1.04,,,,,,,,
BHS,North America,Bahamas,1/10/2021,396914,7969,0,7.857,175,0,0,20077.397,0,19.796,440.902,0,0,1.04,,,,,,,,
BHS,North America,Bahamas,1/11/2021,396914,8004,35,11.429,175,0,0,20165.577,88.18,28.794,440.902,0,0,1.05,,,,,,,,
BHS,North America,Bahamas,1/12/2021,396914,8004,0,10.857,175,0,0,20165.577,0,27.354,440.902,0,0,1.04,,,,,,,,
BHS,North America,Bahamas,1/13/2021,396914,8011,7,9.429,175,0,0,20183.213,17.636,23.755,440.902,0,0,1.04,,,,,,,,
BHS,North America,Bahamas,1/14/2021,396914,8011,0,7.429,175,0,0,20183.213,0,18.716,440.902,0,0,1.05,,,,,,,,
BHS,North America,Bahamas,1/15/2021,396914,8021,10,7.429,175,0,0,20208.408,25.194,18.716,440.902,0,0,1.06,,,,,,,,
BHS,North America,Bahamas,1/16/2021,396914,8032,11,9,175,0,0,20236.122,27.714,22.675,440.902,0,0,1.07,,,,,,,,
BHS,North America,Bahamas,1/17/2021,396914,8032,0,9,175,0,0,20236.122,0,22.675,440.902,0,0,1.07,,,,,,,,
BHS,North America,Bahamas,1/18/2021,396914,8067,35,9,175,0,0,20324.302,88.18,22.675,440.902,0,0,1.08,,,,,,,,
BHS,North America,Bahamas,1/19/2021,396914,8068,1,9.143,175,0,0,20326.821,2.519,23.035,440.902,0,0,1.07,,,,,,,,
BHS,North America,Bahamas,1/20/2021,396914,8075,7,9.143,175,0,0,20344.457,17.636,23.035,440.902,0,0,1.08,,,,,,,,
BHS,North America,Bahamas,1/21/2021,396914,8088,13,11,175,0,0,20377.21,32.753,27.714,440.902,0,0,1.08,,,,,,,,
BHS,North America,Bahamas,1/22/2021,396914,8101,13,11.429,175,0,0,20409.963,32.753,28.794,440.902,0,0,1.08,,,,,,,,
BHS,North America,Bahamas,1/23/2021,396914,8101,0,9.857,175,0,0,20409.963,0,24.834,440.902,0,0,1.08,,,,,,,,
BHS,North America,Bahamas,1/24/2021,396914,8101,0,9.857,175,0,0,20409.963,0,24.834,440.902,0,0,1.09,,,,,,,,
BHS,North America,Bahamas,1/25/2021,396914,8133,32,9.429,175,0,0,20490.585,80.622,23.755,440.902,0,0,1.09,,,,,,,,
BHS,North America,Bahamas,1/26/2021,396914,8140,7,10.286,175,0,0,20508.221,17.636,25.914,440.902,0,0,1.09,,,,,,,,
BHS,North America,Bahamas,1/27/2021,396914,8161,21,12.286,175,0,0,20561.129,52.908,30.953,440.902,0,0,1.09,,,,,,,,
BHS,North America,Bahamas,1/28/2021,396914,8161,0,10.429,175,0,0,20561.129,0,26.274,440.902,0,0,1.08,,,,,,,,
BHS,North America,Bahamas,1/29/2021,396914,8167,6,9.429,175,0,0,20576.246,15.117,23.755,440.902,0,0,1.08,,,,,,,,
BHS,North America,Bahamas,1/30/2021,396914,8174,7,10.429,176,1,0.143,20593.882,17.636,26.274,443.421,2.519,0.36,1.08,,,,,,,,
BHS,North America,Bahamas,1/31/2021,396914,8174,0,10.429,176,0,0.143,20593.882,0,26.274,443.421,0,0.36,1.09,,,,,,,,
BHS,North America,Bahamas,2/1/2021,396914,8174,0,5.857,176,0,0.143,20593.882,0,14.757,443.421,0,0.36,1.09,,,,,,,,
BHS,North America,Bahamas,2/2/2021,396914,8223,49,11.857,176,0,0.143,20717.334,123.452,29.873,443.421,0,0.36,1.11,,,,,,,,
BHS,North America,Bahamas,2/3/2021,396914,8231,8,10,176,0,0.143,20737.49,20.155,25.194,443.421,0,0.36,1.09,,,,,,,,
BHS,North America,Bahamas,2/4/2021,396914,8247,16,12.286,176,0,0.143,20777.801,40.311,30.953,443.421,0,0.36,1.08,,,,,,,,
BHS,North America,Bahamas,2/5/2021,396914,8256,9,12.714,176,0,0.143,20800.476,22.675,32.033,443.421,0,0.36,1.06,,,,,,,,
BHS,North America,Bahamas,2/6/2021,396914,8256,0,11.714,176,0,0,20800.476,0,29.513,443.421,0,0,1.05,,,,,,,,
BHS,North America,Bahamas,2/7/2021,396914,8256,0,11.714,176,0,0,20800.476,0,29.513,443.421,0,0,1.04,,,,,,,,
BHS,North America,Bahamas,2/8/2021,396914,8289,33,16.429,176,0,0,20883.617,83.141,41.391,443.421,0,0,1.03,,,,,,,,
BHS,North America,Bahamas,2/9/2021,396914,8289,0,9.429,176,0,0,20883.617,0,23.755,443.421,0,0,1.01,,,,,,,,
BHS,North America,Bahamas,2/10/2021,396914,8289,0,8.286,176,0,0,20883.617,0,20.875,443.421,0,0,1,,,,,,,,
BHS,North America,Bahamas,2/11/2021,396914,8311,22,9.143,178,2,0.286,20939.045,55.428,23.035,448.46,5.039,0.72,1,,,,,,,,
BHS,North America,Bahamas,2/12/2021,396914,8311,0,7.857,178,0,0.286,20939.045,0,19.796,448.46,0,0.72,0.98,,,,,,,,
BHS,North America,Bahamas,2/13/2021,396914,8311,0,7.857,178,0,0.286,20939.045,0,19.796,448.46,0,0.72,0.98,,,,,,,,
BHS,North America,Bahamas,2/14/2021,396914,8311,0,7.857,178,0,0.286,20939.045,0,19.796,448.46,0,0.72,0.97,,,,,,,,
BHS,North America,Bahamas,2/15/2021,396914,8311,0,3.143,178,0,0.286,20939.045,0,7.918,448.46,0,0.72,0.97,,,,,,,,
BHS,North America,Bahamas,2/16/2021,396914,8383,72,13.429,179,1,0.429,21120.444,181.399,33.832,450.979,2.519,1.08,0.97,,,,,,,,
BHS,North America,Bahamas,2/17/2021,396914,8383,0,13.429,179,0,0.429,21120.444,0,33.832,450.979,0,1.08,0.98,,,,,,,,
BHS,North America,Bahamas,2/18/2021,396914,8403,20,13.143,179,0,0.143,21170.833,50.389,33.113,450.979,0,0.36,1,,,,,,,,
BHS,North America,Bahamas,2/19/2021,396914,8403,0,13.143,179,0,0.143,21170.833,0,33.113,450.979,0,0.36,1.01,,,,,,,,
BHS,North America,Bahamas,2/20/2021,396914,8403,0,13.143,179,0,0.143,21170.833,0,33.113,450.979,0,0.36,1.02,,,,,,,,
BHS,North America,Bahamas,2/21/2021,396914,8403,0,13.143,179,0,0.143,21170.833,0,33.113,450.979,0,0.36,1.04,,,,,,,,
BHS,North America,Bahamas,2/22/2021,396914,8471,68,22.857,179,0,0.143,21342.155,171.322,57.587,450.979,0,0.36,1.06,,,,,,,,
BHS,North America,Bahamas,2/23/2021,396914,8477,6,13.429,179,0,0,21357.271,15.117,33.832,450.979,0,0,1.05,,,,,,,,
BHS,North America,Bahamas,2/24/2021,396914,8496,19,16.143,179,0,0,21405.141,47.869,40.671,450.979,0,0,1.05,,,,,,,,
BHS,North America,Bahamas,2/25/2021,396914,8496,0,13.286,179,0,0,21405.141,0,33.473,450.979,0,0,1.04,,,,,,,,
BHS,North America,Bahamas,2/26/2021,396914,8519,23,16.571,179,0,0,21463.088,57.947,41.751,450.979,0,0,1.04,,,,,,,,
BHS,North America,Bahamas,2/27/2021,396914,8519,0,16.571,179,0,0,21463.088,0,41.751,450.979,0,0,1.04,,,,,,,,
BHS,North America,Bahamas,2/28/2021,396914,8519,0,16.571,179,0,0,21463.088,0,41.751,450.979,0,0,1.04,,,,,,,,
BHS,North America,Bahamas,3/1/2021,396914,8519,0,6.857,179,0,0,21463.088,0,17.276,450.979,0,0,1.04,,,,,,,,
BHS,North America,Bahamas,3/2/2021,396914,8519,0,6,179,0,0,21463.088,0,15.117,450.979,0,0,1.05,,,,,,,,
BHS,North America,Bahamas,3/3/2021,396914,8573,54,11,181,2,0.286,21599.137,136.05,27.714,456.018,5.039,0.72,1.07,,,,,,,,
BHS,North America,Bahamas,3/4/2021,396914,8573,0,11,181,0,0.286,21599.137,0,27.714,456.018,0,0.72,1.06,,,,,,,,
BHS,North America,Bahamas,3/5/2021,396914,8600,27,11.571,181,0,0.286,21667.162,68.025,29.153,456.018,0,0.72,1.05,,,,,,,,
BHS,North America,Bahamas,3/6/2021,396914,8600,0,11.571,181,0,0.286,21667.162,0,29.153,456.018,0,0.72,1.04,,,,,,,,
BHS,North America,Bahamas,3/7/2021,396914,8600,0,11.571,181,0,0.286,21667.162,0,29.153,456.018,0,0.72,1.03,,,,,,,,
BHS,North America,Bahamas,3/8/2021,396914,8600,0,11.571,181,0,0.286,21667.162,0,29.153,456.018,0,0.72,1.02,,,,,,,,
BHS,North America,Bahamas,3/9/2021,396914,8642,42,17.571,185,4,0.857,21772.979,105.816,44.27,466.096,10.078,2.16,1.02,,,,,,,,
BHS,North America,Bahamas,3/10/2021,396914,8642,0,9.857,185,0,0.571,21772.979,0,24.834,466.096,0,1.44,1.01,,,,,,,,
BHS,North America,Bahamas,3/11/2021,396914,8642,0,9.857,185,0,0.571,21772.979,0,24.834,466.096,0,1.44,1,,,,,,,,
BHS,North America,Bahamas,3/12/2021,396914,8658,16,8.286,185,0,0.571,21813.29,40.311,20.875,466.096,0,1.44,1,,,,,,,,
BHS,North America,Bahamas,3/13/2021,396914,8658,0,8.286,185,0,0.571,21813.29,0,20.875,466.096,0,1.44,0.99,,,,,,,,
BHS,North America,Bahamas,3/14/2021,396914,8658,0,8.286,185,0,0.571,21813.29,0,20.875,466.096,0,1.44,0.99,,,,,,,,
BHS,North America,Bahamas,3/15/2021,396914,8765,107,23.571,186,1,0.714,22082.869,269.58,59.387,468.615,2.519,1.8,0.98,,,,,,,,
BHS,North America,Bahamas,3/16/2021,396914,8776,11,19.143,186,0,0.143,22110.583,27.714,48.229,468.615,0,0.36,0.98,,,,,,,,
BHS,North America,Bahamas,3/17/2021,396914,8800,24,22.571,186,0,0.143,22171.05,60.466,56.867,468.615,0,0.36,0.98,,,,,,,,
BHS,North America,Bahamas,3/18/2021,396914,8800,0,22.571,186,0,0.143,22171.05,0,56.867,468.615,0,0.36,0.98,,,,,,,,
BHS,North America,Bahamas,3/19/2021,396914,8800,0,20.286,186,0,0.143,22171.05,0,51.109,468.615,0,0.36,0.98,,,,,,,,
BHS,North America,Bahamas,3/20/2021,396914,8800,0,20.286,186,0,0.143,22171.05,0,51.109,468.615,0,0.36,0.99,,,,,,,,
BHS,North America,Bahamas,3/21/2021,396914,8800,0,20.286,186,0,0.143,22171.05,0,51.109,468.615,0,0.36,1,,,,,,,,
BHS,North America,Bahamas,3/22/2021,396914,8923,123,22.571,188,2,0.286,22480.94,309.891,56.867,473.654,5.039,0.72,1.01,,,,,,,,
BHS,North America,Bahamas,3/23/2021,396914,8935,12,22.714,188,0,0.286,22511.174,30.233,57.227,473.654,0,0.72,1.02,,,,,,,,
BHS,North America,Bahamas,3/24/2021,396914,8935,0,19.286,188,0,0.286,22511.174,0,48.589,473.654,0,0.72,1.04,,,,,,,,
BHS,North America,Bahamas,3/25/2021,396914,8935,0,19.286,188,0,0.286,22511.174,0,48.589,473.654,0,0.72,1.07,,,,,,,,
BHS,North America,Bahamas,3/26/2021,396914,8935,0,19.286,188,0,0.286,22511.174,0,48.589,473.654,0,0.72,1.09,,,,,,,,
BHS,North America,Bahamas,3/27/2021,396914,8935,0,19.286,188,0,0.286,22511.174,0,48.589,473.654,0,0.72,1.13,,,,,,,,
BHS,North America,Bahamas,3/28/2021,396914,8935,0,19.286,188,0,0.286,22511.174,0,48.589,473.654,0,0.72,1.17,,,,,,,,
BHS,North America,Bahamas,3/29/2021,396914,9000,65,11,188,0,0,22674.937,163.763,27.714,473.654,0,0,1.21,,,,,,,,
BHS,North America,Bahamas,3/30/2021,396914,9119,119,26.286,188,0,0,22974.75,299.813,66.225,473.654,0,0,1.23,,,,,,,,
BHS,North America,Bahamas,3/31/2021,396914,9119,0,26.286,188,0,0,22974.75,0,66.225,473.654,0,0,1.23,,,,,,,,
BHS,North America,Bahamas,4/1/2021,396914,9171,52,33.714,188,0,0,23105.761,131.011,84.941,473.654,0,0,1.23,,,,,,,,
BHS,North America,Bahamas,4/2/2021,396914,9171,0,33.714,188,0,0,23105.761,0,84.941,473.654,0,0,1.22,,,,,,,,
BHS,North America,Bahamas,4/3/2021,396914,9171,0,33.714,188,0,0,23105.761,0,84.941,473.654,0,0,1.23,,,,,,,,
BHS,North America,Bahamas,4/4/2021,396914,9171,0,33.714,188,0,0,23105.761,0,84.941,473.654,0,0,1.24,,,,,,,,
BHS,North America,Bahamas,4/5/2021,396914,9171,0,24.429,188,0,0,23105.761,0,61.546,473.654,0,0,1.25,,,,,,,,
BHS,North America,Bahamas,4/6/2021,396914,9270,99,21.571,189,1,0.143,23355.185,249.424,54.348,476.174,2.519,0.36,1.27,,,,,,,,
BHS,North America,Bahamas,4/7/2021,396914,9296,26,25.286,189,0,0.143,23420.691,65.505,63.706,476.174,0,0.36,1.27,,,,,,,,
BHS,North America,Bahamas,4/8/2021,396914,9339,43,24,189,0,0.143,23529.026,108.336,60.466,476.174,0,0.36,1.28,,,,,,,,
BHS,North America,Bahamas,4/9/2021,396914,9364,25,27.571,189,0,0.143,23592.012,62.986,69.464,476.174,0,0.36,1.28,,,,,,,,
BHS,North America,Bahamas,4/10/2021,396914,9364,0,27.571,189,0,0.143,23592.012,0,69.464,476.174,0,0.36,1.28,,,,,,,,
BHS,North America,Bahamas,4/11/2021,396914,9364,0,27.571,189,0,0.143,23592.012,0,69.464,476.174,0,0.36,1.29,,,,,,,,
BHS,North America,Bahamas,4/12/2021,396914,9460,96,41.286,190,1,0.286,23833.878,241.866,104.017,478.693,2.519,0.72,1.3,,,,,,,,
BHS,North America,Bahamas,4/13/2021,396914,9505,45,33.571,190,0,0.143,23947.253,113.375,84.581,478.693,0,0.36,1.3,,,,,,,,
BHS,North America,Bahamas,4/14/2021,396914,9505,0,29.857,190,0,0.143,23947.253,0,75.223,478.693,0,0.36,1.3,,,,,,,,
BHS,North America,Bahamas,4/15/2021,396914,9505,0,23.714,190,0,0.143,23947.253,0,59.747,478.693,0,0.36,1.31,,,,,,,,
BHS,North America,Bahamas,4/16/2021,396914,9634,129,38.571,194,4,0.714,24272.26,325.007,97.178,488.771,10.078,1.8,1.33,,,,,,,,
BHS,North America,Bahamas,4/17/2021,396914,9634,0,38.571,194,0,0.714,24272.26,0,97.178,488.771,0,1.8,1.32,,,,,,,,
BHS,North America,Bahamas,4/18/2021,396914,9634,0,38.571,194,0,0.714,24272.26,0,97.178,488.771,0,1.8,1.32,,,,,,,,
BHS,North America,Bahamas,4/19/2021,396914,9791,157,47.286,194,0,0.571,24667.812,395.552,119.133,488.771,0,1.44,1.32,,,,,,,,
BHS,North America,Bahamas,4/20/2021,396914,9791,0,40.857,194,0,0.571,24667.812,0,102.937,488.771,0,1.44,1.31,,,,,,,,
BHS,North America,Bahamas,4/21/2021,396914,9868,77,51.857,194,0,0.571,24861.809,193.997,130.651,488.771,0,1.44,1.3,,,,,,,,
BHS,North America,Bahamas,4/22/2021,396914,9868,0,51.857,194,0,0.571,24861.809,0,130.651,488.771,0,1.44,1.29,,,,,,,,
BHS,North America,Bahamas,4/23/2021,396914,9976,108,48.857,196,2,0.286,25133.908,272.099,123.093,493.81,5.039,0.72,1.29,,,,,,,,
BHS,North America,Bahamas,4/24/2021,396914,9976,0,48.857,196,0,0.286,25133.908,0,123.093,493.81,0,0.72,1.28,,,,,,,,
BHS,North America,Bahamas,4/25/2021,396914,10050,74,59.429,196,0,0.286,25320.346,186.438,149.727,493.81,0,0.72,1.27,,,,,,,,
BHS,North America,Bahamas,4/26/2021,396914,10220,170,61.286,198,2,0.571,25748.651,428.304,154.406,498.849,5.039,1.44,1.25,,,,,,,,
BHS,North America,Bahamas,4/27/2021,396914,10220,0,61.286,198,0,0.571,25748.651,0,154.406,498.849,0,1.44,1.23,,,,,,,,
BHS,North America,Bahamas,4/28/2021,396914,10349,129,68.714,198,0,0.571,26073.658,325.007,173.121,498.849,0,1.44,1.22,,,,,,,,
BHS,North America,Bahamas,4/29/2021,396914,10349,0,68.714,198,0,0.571,26073.658,0,173.121,498.849,0,1.44,1.21,,,,,,,,
BHS,North America,Bahamas,4/30/2021,396914,10453,104,68.143,199,1,0.429,26335.68,262.021,171.682,501.368,2.519,1.08,1.19,,,,,,,,
BHS,North America,Bahamas,5/1/2021,396914,10453,0,68.143,199,0,0.429,26335.68,0,171.682,501.368,0,1.08,1.18,,,,,,,,
BHS,North America,Bahamas,5/2/2021,396914,10519,66,67,209,10,1.857,26501.963,166.283,168.802,526.562,25.194,4.679,1.16,,,,,,,,
BHS,North America,Bahamas,5/3/2021,396914,10576,57,50.857,210,1,1.714,26645.571,143.608,128.131,529.082,2.519,4.319,1.15,,,,,,,,
BHS,North America,Bahamas,5/4/2021,396914,10576,0,50.857,210,0,1.714,26645.571,0,128.131,529.082,0,4.319,1.14,,,,,,,,
BHS,North America,Bahamas,5/5/2021,396914,10576,0,32.429,210,0,1.714,26645.571,0,81.702,529.082,0,4.319,1.14,,,,,,,,
BHS,North America,Bahamas,5/6/2021,396914,10711,135,51.714,211,1,1.857,26985.695,340.124,130.291,531.601,2.519,4.679,1.14,,,,,,,,
BHS,North America,Bahamas,5/7/2021,396914,10773,62,45.714,212,1,1.857,27141.9,156.205,115.174,534.121,2.519,4.679,1.14,,,,,,,,
BHS,North America,Bahamas,5/8/2021,396914,10773,0,45.714,212,0,1.857,27141.9,0,115.174,534.121,0,4.679,1.13,,,,,,,,
BHS,North America,Bahamas,5/9/2021,396914,10773,0,36.286,212,0,0.429,27141.9,0,91.42,534.121,0,1.08,1.12,,,,,,,,
BHS,North America,Bahamas,5/10/2021,396914,10908,135,47.429,214,2,0.571,27482.024,340.124,119.493,539.16,5.039,1.44,1.12,,,,,,,,
BHS,North America,Bahamas,5/11/2021,396914,10908,0,47.429,214,0,0.571,27482.024,0,119.493,539.16,0,1.44,1.11,,,,,,,,
BHS,North America,Bahamas,5/12/2021,396914,10966,58,55.714,215,1,0.714,27628.151,146.127,140.369,541.679,2.519,1.8,1.12,,,,,,,,
BHS,North America,Bahamas,5/13/2021,396914,11024,58,44.714,216,1,0.714,27774.279,146.127,112.655,544.198,2.519,1.8,1.11,,,,,,,,
BHS,North America,Bahamas,5/14/2021,396914,11024,0,35.857,216,0,0.571,27774.279,0,90.34,544.198,0,1.44,1.11,,,,,,,,
BHS,North America,Bahamas,5/15/2021,396914,11024,0,35.857,216,0,0.571,27774.279,0,90.34,544.198,0,1.44,1.12,,,,,,,,
BHS,North America,Bahamas,5/16/2021,396914,11024,0,35.857,216,0,0.571,27774.279,0,90.34,544.198,0,1.44,1.12,,,,,,,,
BHS,North America,Bahamas,5/17/2021,396914,11225,201,45.286,221,5,1,28280.685,506.407,114.095,556.796,12.597,2.519,1.13,,,,,,,,
BHS,North America,Bahamas,5/18/2021,396914,11278,53,52.857,221,0,1,28414.216,133.53,133.17,556.796,0,2.519,1.12,,,,,,,,
BHS,North America,Bahamas,5/19/2021,396914,11321,43,50.714,221,0,0.857,28522.551,108.336,127.771,556.796,0,2.16,1.11,,,,,,,,
BHS,North America,Bahamas,5/20/2021,396914,11396,75,53.143,222,1,0.857,28711.509,188.958,133.89,559.315,2.519,2.16,1.09,,,,,,,,
BHS,North America,Bahamas,5/21/2021,396914,11396,0,53.143,222,0,0.857,28711.509,0,133.89,559.315,0,2.16,1.08,,,,,,,,
BHS,North America,Bahamas,5/22/2021,396914,11396,0,53.143,222,0,0.857,28711.509,0,133.89,559.315,0,2.16,1.08,,,,,,,,
BHS,North America,Bahamas,5/23/2021,396914,11396,0,53.143,222,0,0.857,28711.509,0,133.89,559.315,0,2.16,1.07,,,,,,,,
BHS,North America,Bahamas,5/24/2021,396914,11499,103,39.143,225,3,0.571,28971.011,259.502,98.618,566.873,7.558,1.44,1.07,,,,,,,,
BHS,North America,Bahamas,5/25/2021,396914,11597,98,45.571,225,0,0.571,29217.916,246.905,114.814,566.873,0,1.44,1.06,,,,,,,,
BHS,North America,Bahamas,5/26/2021,396914,11597,0,39.429,225,0,0.571,29217.916,0,99.338,566.873,0,1.44,1.06,,,,,,,,
BHS,North America,Bahamas,5/27/2021,396914,11622,25,32.286,226,1,0.571,29280.902,62.986,81.342,569.393,2.519,1.44,1.05,,,,,,,,
BHS,North America,Bahamas,5/28/2021,396914,11684,62,41.143,229,3,1,29437.107,156.205,103.657,576.951,7.558,2.519,1.05,,,,,,,,
BHS,North America,Bahamas,5/29/2021,396914,11745,61,49.857,229,0,1,29590.793,153.686,125.612,576.951,0,2.519,1.05,,,,,,,,
BHS,North America,Bahamas,5/30/2021,396914,11745,0,49.857,229,0,1,29590.793,0,125.612,576.951,0,2.519,1.04,,,,,,,,
BHS,North America,Bahamas,5/31/2021,396914,11796,51,42.429,230,1,0.714,29719.284,128.491,106.896,579.471,2.519,1.8,1.03,,,,,,,,
BHS,North America,Bahamas,6/1/2021,396914,11796,0,28.429,230,0,0.714,29719.284,0,71.624,579.471,0,1.8,1.02,,,,,,,,
BHS,North America,Bahamas,6/2/2021,396914,11864,68,38.143,230,0,0.714,29890.606,171.322,96.099,579.471,0,1.8,1.03,,,,,,,,
BHS,North America,Bahamas,6/3/2021,396914,11930,66,44,232,2,0.857,30056.889,166.283,110.855,584.509,5.039,2.16,1.03,,,,,,,,
BHS,North America,Bahamas,6/4/2021,396914,11930,0,35.143,232,0,0.429,30056.889,0,88.54,584.509,0,1.08,1.03,,,,,,,,
BHS,North America,Bahamas,6/5/2021,396914,11930,0,26.429,232,0,0.429,30056.889,0,66.585,584.509,0,1.08,1.03,,,,,,,,
BHS,North America,Bahamas,6/6/2021,396914,11930,0,26.429,232,0,0.429,30056.889,0,66.585,584.509,0,1.08,1.03,,,,,,,,
BHS,North America,Bahamas,6/7/2021,396914,12024,94,32.571,232,0,0.286,30293.716,236.827,82.062,584.509,0,0.72,1.04,,,,,,,,
BHS,North America,Bahamas,6/8/2021,396914,12024,0,32.571,232,0,0.286,30293.716,0,82.062,584.509,0,0.72,1.04,,,,,,,,
BHS,North America,Bahamas,6/9/2021,396914,12027,3,23.286,232,0,0.286,30301.274,7.558,58.667,584.509,0,0.72,1.05,,,,,,,,
BHS,North America,Bahamas,6/10/2021,396914,12052,25,17.429,234,2,0.286,30364.26,62.986,43.91,589.548,5.039,0.72,1.06,,,,,,,,
BHS,North America,Bahamas,6/11/2021,396914,12092,40,23.143,236,2,0.571,30465.038,100.777,58.307,594.587,5.039,1.44,1.07,,,,,,,,
BHS,North America,Bahamas,6/12/2021,396914,12092,0,23.143,236,0,0.571,30465.038,0,58.307,594.587,0,1.44,1.08,,,,,,,,
BHS,North America,Bahamas,6/13/2021,396914,12092,0,23.143,236,0,0.571,30465.038,0,58.307,594.587,0,1.44,1.1,,,,,,,,
BHS,North America,Bahamas,6/14/2021,396914,12199,107,25,237,1,0.714,30734.618,269.58,62.986,597.107,2.519,1.8,1.11,,,,,,,,
BHS,North America,Bahamas,6/15/2021,396914,12225,26,28.714,239,2,1,30800.123,65.505,72.344,602.146,5.039,2.519,1.11,,,,,,,,
BHS,North America,Bahamas,6/16/2021,396914,12242,17,30.714,240,1,1.143,30842.953,42.83,77.383,604.665,2.519,2.879,1.11,,,,,,,,
BHS,North America,Bahamas,6/17/2021,396914,12242,0,27.143,240,0,0.857,30842.953,0,68.385,604.665,0,2.16,1.12,,,,,,,,
BHS,North America,Bahamas,6/18/2021,396914,12242,0,21.429,240,0,0.571,30842.953,0,53.988,604.665,0,1.44,1.13,,,,,,,,
BHS,North America,Bahamas,6/19/2021,396914,12295,53,29,241,1,0.714,30976.484,133.53,73.064,607.184,2.519,1.8,1.15,,,,,,,,
BHS,North America,Bahamas,6/20/2021,396914,12295,0,29,241,0,0.714,30976.484,0,73.064,607.184,0,1.8,1.16,,,,,,,,
BHS,North America,Bahamas,6/21/2021,396914,12364,69,23.571,243,2,0.857,31150.325,173.841,59.387,612.223,5.039,2.16,1.17,,,,,,,,
BHS,North America,Bahamas,6/22/2021,396914,12379,15,22,244,1,0.714,31188.116,37.792,55.428,614.743,2.519,1.8,1.17,,,,,,,,
BHS,North America,Bahamas,6/23/2021,396914,12407,28,23.571,244,0,0.571,31258.661,70.544,59.387,614.743,0,1.44,1.19,,,,,,,,
